id,date,time,name,size,type,price,Discount
2015-000144,,0 days 13:44:28,pep_msh_pep,S,classic,11.0,1.1
2015-000144,,0 days 13:44:28,southw_ckn,L,chicken,20.75,2.075
2015-000144,,0 days 13:44:28,ckn_pesto,M,chicken,16.75,1.675
2015-000145,,0 days 13:53:48,the_greek,S,classic,12.0,1.2000000000000002
2015-000146,,0 days 14:22:10,cali_ckn,L,chicken,20.75,2.075
2015-000146,,0 days 14:22:10,four_cheese,M,veggie,14.75,1.475
2015-000146,,0 days 14:22:10,hawaiian,M,classic,13.25,1.3250000000000002
2015-000147,,0 days 14:32:51,the_greek,XL,classic,25.5,2.5500000000000003
2015-000148,,0 days 14:40:42,mediterraneo,S,veggie,12.0,1.2000000000000002
2015-000149,,0 days 14:48:45,spinach_fet,M,veggie,16.0,1.6
2015-000150,,0 days 14:49:58,pepperoni,M,classic,12.5,1.25
2015-000151,,0 days 15:09:34,spinach_supr,S,supreme,12.5,1.25
2015-000151,,0 days 15:09:34,southw_ckn,L,chicken,20.75,2.075
2015-000152,,0 days 15:09:42,the_greek,M,classic,16.0,1.6
2015-000152,,0 days 15:09:42,thai_ckn,S,chicken,12.75,1.2750000000000001
2015-000152,,0 days 15:09:42,spinach_fet,L,veggie,20.25,2.025
2015-000152,,0 days 15:09:42,hawaiian,S,classic,10.5,1.05
2015-000153,,0 days 15:16:34,mexicana,M,veggie,16.0,1.6
2015-000154,,0 days 15:22:43,prsc_argla,S,supreme,12.5,1.25
2015-000155,,0 days 15:28:59,pepperoni,L,classic,15.25,1.5250000000000001
2015-000155,,0 days 15:28:59,ckn_pesto,S,chicken,12.75,1.2750000000000001
2015-000155,,0 days 15:28:59,napolitana,L,classic,20.5,2.0500000000000003
2015-000155,,0 days 15:28:59,peppr_salami,L,supreme,20.75,2.075
2015-000156,,0 days 15:42:19,thai_ckn,L,chicken,20.75,2.075
2015-000156,,0 days 15:42:19,napolitana,M,classic,16.0,1.6
2015-000157,,0 days 15:43:03,sicilian,M,supreme,16.25,1.625
2015-000157,,0 days 15:43:03,spin_pesto,M,veggie,16.5,1.6500000000000001
2015-000157,,0 days 15:43:03,mediterraneo,M,veggie,16.0,1.6
2015-000157,,0 days 15:43:03,ital_supr,L,supreme,20.75,2.075
2015-000158,,0 days 15:54:30,thai_ckn,M,chicken,16.75,1.675
2015-000158,,0 days 15:54:30,ital_veggie,M,veggie,16.75,1.675
2015-000159,,0 days 15:59:22,thai_ckn,M,chicken,16.75,1.675
2015-000159,,0 days 15:59:22,four_cheese,L,veggie,17.95,1.795
2015-000160,,0 days 16:35:33,classic_dlx,M,classic,16.0,1.6
2015-000161,,0 days 16:43:46,hawaiian,S,classic,10.5,1.05
2015-000161,,0 days 16:43:46,the_greek,XL,classic,25.5,2.5500000000000003
2015-000161,,0 days 16:43:46,spicy_ital,M,supreme,16.5,1.6500000000000001
2015-000162,,0 days 16:51:22,big_meat,S,classic,12.0,1.2000000000000002
2015-000163,,0 days 16:54:54,the_greek,M,classic,16.0,1.6
2015-000163,,0 days 16:54:54,hawaiian,M,classic,13.25,1.3250000000000002
2015-000163,,0 days 16:54:54,pepperoni,L,classic,15.25,1.5250000000000001
2015-000164,,0 days 16:56:33,pepperoni,M,classic,12.5,1.25
2015-000164,,0 days 16:56:33,cali_ckn,L,chicken,20.75,2.075
2015-000165,,0 days 16:57:37,prsc_argla,M,supreme,16.5,1.6500000000000001
2015-000166,,0 days 16:58:51,prsc_argla,S,supreme,12.5,1.25
2015-000167,,0 days 17:00:49,bbq_ckn,L,chicken,20.75,2.075
2015-000167,,0 days 17:00:49,pepperoni,M,classic,12.5,1.25
2015-000167,,0 days 17:00:49,ital_supr,M,supreme,16.5,1.6500000000000001
2015-000168,,0 days 17:02:27,veggie_veg,M,veggie,16.0,1.6
2015-000168,,0 days 17:02:27,big_meat,S,classic,12.0,1.2000000000000002
2015-000169,,0 days 17:15:48,sicilian,M,supreme,16.25,1.625
2015-000169,,0 days 17:15:48,four_cheese,L,veggie,17.95,1.795
2015-000169,,0 days 17:15:48,ital_cpcllo,S,classic,12.0,1.2000000000000002
2015-000170,,0 days 17:21:31,hawaiian,L,classic,16.5,1.6500000000000001
2015-000171,,0 days 17:23:03,napolitana,M,classic,16.0,1.6
2015-000172,,0 days 17:29:24,thai_ckn,L,chicken,20.75,2.075
2015-000172,,0 days 17:29:24,spinach_supr,M,supreme,16.5,1.6500000000000001
2015-000172,,0 days 17:29:24,napolitana,S,classic,12.0,1.2000000000000002
2015-000173,,0 days 17:35:30,cali_ckn,M,chicken,16.75,1.675
2015-000173,,0 days 17:35:30,classic_dlx,M,classic,16.0,1.6
2015-000173,,0 days 17:35:30,veggie_veg,L,veggie,20.25,2.025
2015-000174,,0 days 17:37:49,big_meat,S,classic,12.0,1.2000000000000002
2015-000174,,0 days 17:37:49,cali_ckn,M,chicken,16.75,1.675
2015-000174,,0 days 17:37:49,ital_cpcllo,M,classic,16.0,1.6
2015-000174,,0 days 17:37:49,cali_ckn,L,chicken,20.75,2.075
2015-000175,,0 days 17:50:51,ital_supr,L,supreme,20.75,2.075
2015-000176,,0 days 17:51:57,cali_ckn,L,chicken,20.75,2.075
2015-000176,,0 days 17:51:57,peppr_salami,M,supreme,16.5,1.6500000000000001
2015-000177,,0 days 17:54:36,thai_ckn,L,chicken,20.75,2.075
2015-000177,,0 days 17:54:36,napolitana,S,classic,12.0,1.2000000000000002
2015-000178,,0 days 18:15:03,peppr_salami,L,supreme,20.75,2.075
2015-000179,,0 days 18:20:14,sicilian,M,supreme,16.25,1.625
2015-000179,,0 days 18:20:14,veggie_veg,S,veggie,12.0,1.2000000000000002
2015-000179,,0 days 18:20:14,hawaiian,L,classic,16.5,1.6500000000000001
2015-000180,,0 days 18:33:34,prsc_argla,L,supreme,20.75,2.075
2015-000180,,0 days 18:33:34,classic_dlx,L,classic,20.5,2.0500000000000003
2015-000181,,0 days 18:49:32,mexicana,L,veggie,20.25,2.025
2015-000182,,0 days 18:50:10,peppr_salami,L,supreme,20.75,2.075
2015-000182,,0 days 18:50:10,brie_carre,S,supreme,23.65,2.3649999999999998
2015-000183,,0 days 18:54:55,spin_pesto,S,veggie,12.5,1.25
2015-000183,,0 days 18:54:55,spin_pesto,L,veggie,20.75,2.075
2015-000183,,0 days 18:54:55,napolitana,M,classic,16.0,1.6
2015-000184,,0 days 18:59:05,hawaiian,L,classic,16.5,1.6500000000000001
2015-000185,,0 days 19:08:33,sicilian,M,supreme,16.25,1.625
2015-000185,,0 days 19:08:33,spin_pesto,S,veggie,12.5,1.25
2015-000186,,0 days 19:36:00,spin_pesto,L,veggie,20.75,2.075
2015-000186,,0 days 19:36:00,southw_ckn,L,chicken,20.75,2.075
2015-000186,,0 days 19:36:00,mexicana,L,veggie,20.25,2.025
2015-000186,,0 days 19:36:00,thai_ckn,L,chicken,20.75,2.075
2015-000187,,0 days 19:37:12,five_cheese,L,veggie,18.5,1.85
2015-000187,,0 days 19:37:12,spin_pesto,L,veggie,20.75,2.075
2015-000188,,0 days 20:08:39,peppr_salami,L,supreme,20.75,2.075
2015-000188,,0 days 20:08:39,five_cheese,L,veggie,18.5,1.85
2015-000188,,0 days 20:08:39,pepperoni,S,classic,9.75,0.9750000000000001
2015-000189,,0 days 20:12:14,thai_ckn,S,chicken,12.75,1.2750000000000001
2015-000189,,0 days 20:12:14,big_meat,S,classic,12.0,1.2000000000000002
2015-000189,,0 days 20:12:14,big_meat,S,classic,12.0,1.2000000000000002
2015-000190,,0 days 20:14:23,pep_msh_pep,S,classic,11.0,1.1
2015-000190,,0 days 20:14:23,prsc_argla,L,supreme,20.75,2.075
2015-000190,,0 days 20:14:23,four_cheese,M,veggie,14.75,1.475
2015-000190,,0 days 20:14:23,bbq_ckn,L,chicken,20.75,2.075
2015-000191,,0 days 20:24:50,cali_ckn,L,chicken,20.75,2.075
2015-000191,,0 days 20:24:50,ckn_alfredo,M,chicken,16.75,1.675
2015-000192,,0 days 20:30:08,southw_ckn,L,chicken,20.75,2.075
2015-000192,,0 days 20:30:08,sicilian,S,supreme,12.25,1.225
2015-000193,,0 days 20:55:47,big_meat,S,classic,12.0,1.2000000000000002
2015-000193,,0 days 20:55:47,cali_ckn,M,chicken,16.75,1.675
2015-000193,,0 days 20:55:47,ckn_alfredo,L,chicken,20.75,2.075
2015-000193,,0 days 20:55:47,ckn_alfredo,L,chicken,20.75,2.075
2015-000194,,0 days 21:21:24,bbq_ckn,S,chicken,12.75,1.2750000000000001
2015-000195,,0 days 21:25:20,bbq_ckn,L,chicken,20.75,2.075
2015-000196,,0 days 21:40:14,veggie_veg,M,veggie,16.0,1.6
2015-000196,,0 days 21:40:14,sicilian,S,supreme,12.25,1.225
2015-000196,,0 days 21:40:14,spicy_ital,M,supreme,16.5,1.6500000000000001
2015-000197,,0 days 21:47:48,ital_cpcllo,L,classic,20.5,2.0500000000000003
2015-000197,,0 days 21:47:48,soppressata,L,supreme,20.75,2.075
2015-000197,,0 days 21:47:48,four_cheese,L,veggie,17.95,1.795
2015-000197,,0 days 21:47:48,ital_veggie,L,veggie,21.0,2.1
2015-000198,,0 days 21:55:42,big_meat,S,classic,12.0,1.2000000000000002
2015-000198,,0 days 21:55:42,ckn_alfredo,L,chicken,20.75,2.075
2015-000199,,0 days 22:10:38,ckn_alfredo,M,chicken,16.75,1.675
2015-000200,,0 days 22:24:05,the_greek,XL,classic,25.5,2.5500000000000003
2015-000201,,0 days 22:29:59,the_greek,XL,classic,25.5,2.5500000000000003
2015-000201,,0 days 22:29:59,ital_supr,L,supreme,20.75,2.075
2015-000201,,0 days 22:29:59,ckn_pesto,L,chicken,20.75,2.075
2015-000201,,0 days 22:29:59,calabrese,M,supreme,16.25,1.625
2015-000202,,0 days 22:50:29,cali_ckn,S,chicken,12.75,1.2750000000000001
2015-000203,,0 days 11:30:48,the_greek,S,classic,12.0,1.2000000000000002
2015-000203,,0 days 11:30:48,cali_ckn,L,chicken,20.75,2.075
2015-000203,,0 days 11:30:48,ital_veggie,M,veggie,16.75,1.675
2015-000203,,0 days 11:30:48,pep_msh_pep,L,classic,17.5,1.75
2015-000204,,0 days 11:36:25,spicy_ital,L,supreme,20.75,2.075
2015-000205,,0 days 11:43:54,cali_ckn,S,chicken,12.75,1.2750000000000001
2015-000205,,0 days 11:43:54,ckn_alfredo,M,chicken,16.75,1.675
2015-000205,,0 days 11:43:54,prsc_argla,S,supreme,12.5,1.25
2015-000206,,0 days 11:45:10,napolitana,M,classic,16.0,1.6
2015-000206,,0 days 11:45:10,pepperoni,S,classic,9.75,0.9750000000000001
2015-000206,,0 days 11:45:10,spicy_ital,L,supreme,20.75,2.075
2015-000207,,0 days 12:03:58,spicy_ital,L,supreme,20.75,2.075
2015-000208,,0 days 12:12:05,bbq_ckn,L,chicken,20.75,2.075
2015-000208,,0 days 12:12:05,pepperoni,M,classic,12.5,1.25
2015-000208,,0 days 12:12:05,the_greek,M,classic,16.0,1.6
2015-000208,,0 days 12:12:05,bbq_ckn,S,chicken,12.75,1.2750000000000001
2015-000208,,0 days 12:12:05,ckn_alfredo,M,chicken,16.75,1.675
2015-000209,,0 days 12:29:17,cali_ckn,L,chicken,20.75,2.075
2015-000210,,0 days 12:34:13,spinach_fet,S,veggie,12.0,1.2000000000000002
2015-000211,,0 days 12:54:20,pepperoni,S,classic,9.75,0.9750000000000001
2015-000212,,0 days 13:16:03,ital_cpcllo,L,classic,20.5,2.0500000000000003
2015-000213,,0 days 13:20:39,four_cheese,L,veggie,17.95,1.795
2015-000214,,0 days 13:39:16,mexicana,S,veggie,12.0,1.2000000000000002
2015-000214,,0 days 13:39:16,spin_pesto,M,veggie,16.5,1.6500000000000001
2015-000214,,0 days 13:39:16,ital_cpcllo,L,classic,20.5,2.0500000000000003
2015-000214,,0 days 13:39:16,ital_supr,M,supreme,16.5,1.6500000000000001
2015-000215,,0 days 13:44:49,green_garden,S,veggie,12.0,1.2000000000000002
2015-000216,,0 days 14:31:56,five_cheese,L,veggie,18.5,1.85
2015-000216,,0 days 14:31:56,hawaiian,L,classic,16.5,1.6500000000000001
2015-000216,,0 days 14:31:56,bbq_ckn,M,chicken,16.75,1.675
2015-000217,,0 days 14:35:03,spinach_fet,S,veggie,12.0,1.2000000000000002
2015-000217,,0 days 14:35:03,classic_dlx,M,classic,16.0,1.6
2015-000218,,0 days 14:35:11,spicy_ital,M,supreme,16.5,1.6500000000000001
2015-000219,,0 days 14:42:01,peppr_salami,M,supreme,16.5,1.6500000000000001
2015-000219,,0 days 14:42:01,five_cheese,L,veggie,18.5,1.85
2015-000219,,0 days 14:42:01,bbq_ckn,L,chicken,20.75,2.075
2015-000219,,0 days 14:42:01,spinach_fet,M,veggie,16.0,1.6
2015-000220,,0 days 15:31:59,hawaiian,S,classic,10.5,1.05
2015-000220,,0 days 15:31:59,napolitana,L,classic,20.5,2.0500000000000003
2015-000220,,0 days 15:31:59,ital_cpcllo,S,classic,12.0,1.2000000000000002
2015-000220,,0 days 15:31:59,spicy_ital,L,supreme,20.75,2.075
2015-000221,,0 days 15:33:18,five_cheese,L,veggie,18.5,1.85
2015-000221,,0 days 15:33:18,prsc_argla,M,supreme,16.5,1.6500000000000001
2015-000221,,0 days 15:33:18,the_greek,S,classic,12.0,1.2000000000000002
2015-000222,,0 days 15:46:38,four_cheese,L,veggie,17.95,1.795
2015-000222,,0 days 15:46:38,sicilian,S,supreme,12.25,1.225
2015-000223,,0 days 16:08:20,pep_msh_pep,S,classic,11.0,1.1
2015-000224,,0 days 16:39:58,thai_ckn,L,chicken,20.75,2.075
2015-000224,,0 days 16:39:58,napolitana,M,classic,16.0,1.6
2015-000224,,0 days 16:39:58,ital_supr,M,supreme,16.5,1.6500000000000001
2015-000224,,0 days 16:39:58,ckn_alfredo,S,chicken,12.75,1.2750000000000001
2015-000225,,0 days 16:41:48,bbq_ckn,L,chicken,20.75,2.075
2015-000225,,0 days 16:41:48,bbq_ckn,M,chicken,16.75,1.675
2015-000225,,0 days 16:41:48,southw_ckn,S,chicken,12.75,1.2750000000000001
2015-000226,,0 days 16:59:39,classic_dlx,L,classic,20.5,2.0500000000000003
2015-000227,,0 days 17:24:39,the_greek,M,classic,16.0,1.6
2015-000227,,0 days 17:24:39,bbq_ckn,M,chicken,16.75,1.675
2015-000228,,0 days 17:31:24,ital_veggie,S,veggie,12.75,1.2750000000000001
2015-000229,,0 days 17:37:57,ital_veggie,L,veggie,21.0,2.1
2015-000229,,0 days 17:37:57,prsc_argla,L,supreme,20.75,2.075
2015-000229,,0 days 17:37:57,spin_pesto,S,veggie,12.5,1.25
2015-000230,,0 days 17:58:38,thai_ckn,M,chicken,16.75,1.675
2015-000231,,0 days 18:04:18,cali_ckn,L,chicken,20.75,2.075
2015-000231,,0 days 18:04:18,prsc_argla,S,supreme,12.5,1.25
2015-000231,,0 days 18:04:18,napolitana,S,classic,12.0,1.2000000000000002
2015-000232,,0 days 18:21:59,bbq_ckn,M,chicken,16.75,1.675
2015-000232,,0 days 18:21:59,spinach_supr,L,supreme,20.75,2.075
2015-000233,,0 days 18:26:51,spinach_fet,S,veggie,12.0,1.2000000000000002
2015-000234,,0 days 18:36:09,napolitana,M,classic,16.0,1.6
2015-000234,,0 days 18:36:09,ital_supr,S,supreme,12.5,1.25
2015-000234,,0 days 18:36:09,ckn_alfredo,M,chicken,16.75,1.675
2015-000235,,0 days 18:51:30,cali_ckn,M,chicken,16.75,1.675
2015-000236,,0 days 19:21:04,green_garden,M,veggie,16.0,1.6
2015-000236,,0 days 19:21:04,classic_dlx,L,classic,20.5,2.0500000000000003
2015-000237,,0 days 19:27:48,green_garden,S,veggie,12.0,1.2000000000000002
2015-000238,,0 days 19:45:15,spin_pesto,L,veggie,20.75,2.075
2015-000239,,0 days 19:57:52,thai_ckn,M,chicken,16.75,1.675
2015-000239,,0 days 19:57:52,ital_supr,L,supreme,20.75,2.075
2015-000240,,0 days 20:10:24,four_cheese,M,veggie,14.75,1.475
2015-000241,,0 days 20:11:25,spinach_supr,L,supreme,20.75,2.075
2015-000241,,0 days 20:11:25,sicilian,M,supreme,16.25,1.625
2015-000242,,0 days 20:15:29,veggie_veg,M,veggie,16.0,1.6
2015-000242,,0 days 20:15:29,thai_ckn,L,chicken,20.75,2.075
2015-000242,,0 days 20:15:29,calabrese,M,supreme,16.25,1.625
2015-000243,,0 days 20:26:17,classic_dlx,L,classic,20.5,2.0500000000000003
2015-000243,,0 days 20:26:17,spinach_supr,S,supreme,12.5,1.25
2015-000244,,0 days 20:26:22,spicy_ital,L,supreme,20.75,2.075
2015-000244,,0 days 20:26:22,ital_supr,S,supreme,12.5,1.25
2015-000245,,0 days 20:28:41,bbq_ckn,L,chicken,20.75,2.075
2015-000245,,0 days 20:28:41,ckn_pesto,L,chicken,20.75,2.075
2015-000246,,0 days 20:30:48,pepperoni,L,classic,15.25,1.5250000000000001
2015-000246,,0 days 20:30:48,ckn_alfredo,M,chicken,16.75,1.675
2015-000247,,0 days 20:55:29,spinach_supr,S,supreme,12.5,1.25
2015-000247,,0 days 20:55:29,hawaiian,M,classic,13.25,1.3250000000000002
2015-000247,,0 days 20:55:29,sicilian,M,supreme,16.25,1.625
2015-000248,,0 days 20:58:19,thai_ckn,L,chicken,20.75,2.075
2015-000248,,0 days 20:58:19,hawaiian,S,classic,10.5,1.05
2015-000249,,0 days 21:06:16,calabrese,S,supreme,12.25,1.225
2015-000249,,0 days 21:06:16,bbq_ckn,L,chicken,20.75,2.075
2015-000250,,0 days 21:07:05,four_cheese,M,veggie,14.75,1.475
2015-000251,,0 days 21:10:05,mexicana,M,veggie,16.0,1.6
2015-000252,,0 days 22:13:15,prsc_argla,M,supreme,16.5,1.6500000000000001
2015-000253,,0 days 22:16:18,brie_carre,S,supreme,23.65,2.3649999999999998
2015-000254,,0 days 22:22:13,five_cheese,L,veggie,18.5,1.85
2015-000254,,0 days 22:22:13,brie_carre,S,supreme,23.65,2.3649999999999998
2015-000254,,0 days 22:22:13,bbq_ckn,L,chicken,20.75,2.075
2015-000255,,0 days 11:23:35,hawaiian,L,classic,16.5,1.6500000000000001
2015-000255,,0 days 11:23:35,green_garden,M,veggie,16.0,1.6
2015-000255,,0 days 11:23:35,spinach_fet,M,veggie,16.0,1.6
2015-000255,,0 days 11:23:35,five_cheese,L,veggie,18.5,1.85
2015-000256,,0 days 11:56:06,pep_msh_pep,L,classic,17.5,1.75
2015-000257,,0 days 11:59:04,cali_ckn,L,chicken,20.75,2.075
2015-000257,,0 days 11:59:04,ckn_alfredo,L,chicken,20.75,2.075
2015-000258,,0 days 11:59:23,classic_dlx,M,classic,16.0,1.6
2015-000259,,0 days 12:04:25,pepperoni,L,classic,15.25,1.5250000000000001
2015-000260,,0 days 12:06:27,five_cheese,L,veggie,18.5,1.85
2015-000260,,0 days 12:06:27,the_greek,L,classic,20.5,2.0500000000000003
2015-000261,,0 days 12:38:29,brie_carre,S,supreme,23.65,2.3649999999999998
2015-000262,,0 days 12:42:01,cali_ckn,M,chicken,16.75,1.675
2015-000263,,0 days 12:57:22,spin_pesto,L,veggie,20.75,2.075
2015-000264,,0 days 13:03:59,mexicana,M,veggie,16.0,1.6
2015-000265,,0 days 13:04:42,mexicana,L,veggie,20.25,2.025
2015-000265,,0 days 13:04:42,ckn_alfredo,M,chicken,16.75,1.675
2015-000265,,0 days 13:04:42,spicy_ital,L,supreme,20.75,2.075
2015-000265,,0 days 13:04:42,sicilian,M,supreme,16.25,1.625
2015-000266,,0 days 13:09:29,peppr_salami,M,supreme,16.5,1.6500000000000001
2015-000267,,0 days 13:37:50,mediterraneo,L,veggie,20.25,2.025
2015-000267,,0 days 13:37:50,four_cheese,L,veggie,17.95,1.795
2015-000267,,0 days 13:37:50,napolitana,S,classic,12.0,1.2000000000000002
2015-000268,,0 days 13:40:46,pepperoni,S,classic,9.75,0.9750000000000001
2015-000268,,0 days 13:40:46,ital_supr,L,supreme,20.75,2.075
2015-000269,,0 days 13:49:34,ckn_alfredo,M,chicken,16.75,1.675
2015-000270,,0 days 14:09:02,spin_pesto,L,veggie,20.75,2.075
2015-000270,,0 days 14:09:02,southw_ckn,L,chicken,20.75,2.075
2015-000270,,0 days 14:09:02,thai_ckn,L,chicken,20.75,2.075
2015-000271,,0 days 14:22:19,cali_ckn,M,chicken,16.75,1.675
2015-000271,,0 days 14:22:19,ckn_alfredo,M,chicken,16.75,1.675
2015-000271,,0 days 14:22:19,ckn_alfredo,M,chicken,16.75,1.675
2015-000271,,0 days 14:22:19,ckn_pesto,L,chicken,20.75,2.075
2015-000271,,0 days 14:22:19,cali_ckn,M,chicken,16.75,1.675
2015-000271,,0 days 14:22:19,classic_dlx,M,classic,16.0,1.6
2015-000271,,0 days 14:22:19,the_greek,S,classic,12.0,1.2000000000000002
2015-000271,,0 days 14:22:19,sicilian,S,supreme,12.25,1.225
2015-000271,,0 days 14:22:19,big_meat,S,classic,12.0,1.2000000000000002
2015-000271,,0 days 14:22:19,ckn_pesto,L,chicken,20.75,2.075
2015-000271,,0 days 14:22:19,southw_ckn,M,chicken,16.75,1.675
2015-000271,,0 days 14:22:19,soppressata,M,supreme,16.5,1.6500000000000001
2015-000271,,0 days 14:22:19,ital_supr,M,supreme,16.5,1.6500000000000001
2015-000272,,0 days 14:24:05,ital_supr,M,supreme,16.5,1.6500000000000001
2015-000273,,0 days 14:28:00,soppressata,S,supreme,12.5,1.25
2015-000274,,0 days 14:36:33,four_cheese,L,veggie,17.95,1.795
2015-000274,,0 days 14:36:33,thai_ckn,L,chicken,20.75,2.075
2015-000275,,0 days 14:38:14,sicilian,M,supreme,16.25,1.625
2015-000275,,0 days 14:38:14,five_cheese,L,veggie,18.5,1.85
2015-000275,,0 days 14:38:14,pepperoni,S,classic,9.75,0.9750000000000001
2015-000275,,0 days 14:38:14,classic_dlx,L,classic,20.5,2.0500000000000003
2015-000276,,0 days 15:18:18,spicy_ital,L,supreme,20.75,2.075
2015-000276,,0 days 15:18:18,five_cheese,L,veggie,18.5,1.85
2015-000277,,0 days 15:41:50,four_cheese,M,veggie,14.75,1.475
2015-000278,,0 days 15:49:21,southw_ckn,L,chicken,20.75,2.075
2015-000278,,0 days 15:49:21,ital_veggie,M,veggie,16.75,1.675
2015-000279,,0 days 16:07:03,ckn_alfredo,M,chicken,16.75,1.675
2015-000279,,0 days 16:07:03,cali_ckn,M,chicken,16.75,1.675
2015-000280,,0 days 16:20:23,prsc_argla,M,supreme,16.5,1.6500000000000001
2015-000280,,0 days 16:20:23,veggie_veg,M,veggie,16.0,1.6
2015-000281,,0 days 16:33:48,sicilian,S,supreme,12.25,1.225
2015-000282,,0 days 16:49:38,classic_dlx,S,classic,12.0,1.2000000000000002
2015-000282,,0 days 16:49:38,peppr_salami,L,supreme,20.75,2.075
2015-000282,,0 days 16:49:38,five_cheese,L,veggie,18.5,1.85
2015-000282,,0 days 16:49:38,spin_pesto,L,veggie,20.75,2.075
2015-000283,,0 days 16:51:43,napolitana,M,classic,16.0,1.6
2015-000284,,0 days 16:58:16,four_cheese,M,veggie,14.75,1.475
2015-000284,,0 days 16:58:16,napolitana,M,classic,16.0,1.6
2015-000284,,0 days 16:58:16,hawaiian,S,classic,10.5,1.05
2015-000285,,0 days 16:58:38,prsc_argla,L,supreme,20.75,2.075
2015-000286,,0 days 17:01:23,ital_supr,M,supreme,16.5,1.6500000000000001
2015-000286,,0 days 17:01:23,peppr_salami,L,supreme,20.75,2.075
2015-000287,,0 days 17:30:09,sicilian,S,supreme,12.25,1.225
2015-000287,,0 days 17:30:09,ital_supr,M,supreme,16.5,1.6500000000000001
2015-000287,,0 days 17:30:09,pep_msh_pep,M,classic,14.5,1.4500000000000002
2015-000287,,0 days 17:30:09,pepperoni,M,classic,12.5,1.25
2015-000288,,0 days 17:32:44,prsc_argla,L,supreme,20.75,2.075
2015-000288,,0 days 17:32:44,spinach_supr,L,supreme,20.75,2.075
2015-000288,,0 days 17:32:44,brie_carre,S,supreme,23.65,2.3649999999999998
2015-000289,,0 days 17:36:23,five_cheese,L,veggie,18.5,1.85
2015-000290,,0 days 17:41:16,veggie_veg,M,veggie,16.0,1.6
2015-000290,,0 days 17:41:16,classic_dlx,S,classic,12.0,1.2000000000000002
2015-000291,,0 days 17:44:39,ckn_alfredo,M,chicken,16.75,1.675
2015-000291,,0 days 17:44:39,four_cheese,M,veggie,14.75,1.475
2015-000291,,0 days 17:44:39,ckn_alfredo,M,chicken,16.75,1.675
2015-000291,,0 days 17:44:39,bbq_ckn,L,chicken,20.75,2.075
2015-000292,,0 days 17:48:59,spin_pesto,M,veggie,16.5,1.6500000000000001
2015-000292,,0 days 17:48:59,spinach_fet,L,veggie,20.25,2.025
2015-000293,,0 days 17:58:38,ital_veggie,S,veggie,12.75,1.2750000000000001
2015-000293,,0 days 17:58:38,classic_dlx,S,classic,12.0,1.2000000000000002
2015-000294,,0 days 18:16:35,thai_ckn,L,chicken,20.75,2.075
2015-000294,,0 days 18:16:35,ital_supr,L,supreme,20.75,2.075
2015-000294,,0 days 18:16:35,bbq_ckn,M,chicken,16.75,1.675
2015-000295,,0 days 18:20:12,cali_ckn,M,chicken,16.75,1.675
